id,max_x,max_y,max_z,min_x,min_y,min_z,mean_x,mean_y,mean_z,var_x,var_y,var_z,activity,isFall
252,0.416,0.672,1.632,-0.256,-0.96,-0.096,-0.08574358974358978,-0.2900512820512822,0.7085128205128207,0.01568803681788298,0.17458779224194587,0.23798086522024967,Throw Himself on Sofa,0
253,0.864,1.888,2.528,-1.248,-1.696,-0.544,0.0186930693069307,-0.0500594059405941,0.4746138613861384,0.09153682658562891,0.6712657786491524,0.31673170238211934,Lie Still on Bed,0
254,0.672,1.888,2.528,-1.248,-0.416,0,-0.07897872340425535,0.3976170212765965,0.8503829787234036,0.07241427614305115,0.22858053417836133,0.16066972566772286,Lie Still on Bed,0
255,0.064,0.896,1.152,-0.32,-0.096,0.576,-0.20782795698924741,0.016172043010752656,0.9923440860215061,0.00452814244421321,0.044056744594750966,0.012386978379003379,Lie Still on Bed,0
256,-0.16,-0.032,1.056,-0.288,-0.064,0.992,-0.22010434782608712,-0.03366956521739133,1.0164869565217398,0.0002697630245746684,5.063863894139892e-05,0.0002017802646502841,Lie Still on Bed,0
257,-0.192,-0.032,1.056,-0.224,-0.064,0.992,-0.2203773584905662,-0.03260377358490568,1.0185660377358499,0.00010280099679601269,1.8956212175151285e-05,0.00016367960128159517,Lie Still on Bed,0
258,-0.192,-0.032,1.056,-0.224,-0.064,0.992,-0.21951401869158896,-0.03289719626168227,1.0186168224299073,0.00012342737356974391,2.790531924185516e-05,0.00016242326840772126,Lie Still on Bed,0
259,-0.192,-0.032,1.056,-0.224,-0.064,0.992,-0.21765517241379326,-0.032275862068965544,1.0162758620689665,0.0001627776456599286,8.751486325802622e-06,0.00020516527942925078,Lie Still on Bed,0
260,-0.192,0,1.024,-0.224,-0.032,0.992,-0.21620869565217407,-0.03172173913043481,1.0159304347826097,0.00018861731568998097,8.8269187145558e-06,0.00019310820415879048,Lie Still on Bed,0
261,-0.192,0,1.024,-0.224,-0.096,0.992,-0.21615094339622656,-0.032301886792452855,1.0179622641509443,0.00018956212175151333,4.8210751156995424e-05,0.0001567532929868283,Lie Still on Bed,0
262,0.096,0.064,1.184,-0.416,-0.224,0.896,-0.23363106796116523,-0.02889320388349517,1.0128155339805829,0.005007359034781788,0.0017400953907060054,0.0016445387878216606,Lie Still on Bed,0
263,0.096,0.064,1.184,-0.416,-0.224,0.896,-0.26996363636363657,0.0034909090909091,0.9984000000000011,0.004682980495867777,0.002333704462809913,0.0015788218181818157,Lie Still on Bed,0
264,-0.256,0.032,1.024,-0.288,0,0.96,-0.2877117117117119,0.027675675675675696,0.9905585585585598,9.142115088061E-06,0.00011967859751643526,8.09492735979224e-05,Lie Still on Bed,0
265,-0.288,0.096,0.992,-0.384,0,0.96,-0.28886486486486507,0.02911711711711714,0.9914234234234247,8.227903579254967e-05,0.0001392925898871845,1.8118009901793742e-05,Lie Still on Bed,0
266,-0.288,0.096,0.992,-0.384,0,0.96,-0.28946788990825706,0.02759633027522938,0.9905321100917439,0.00010118474875852157,0.00017789209662486352,4.481777628145789e-05,Lie Still on Bed,0
267,0.704,0.32,1.12,-0.352,-1.92,-0.384,0.012081632653061244,-0.9051428571428572,0.10285714285714287,0.019529462723865056,0.04913110204081633,0.08464195918367347,Lie Down,0
268,0.704,0.352,1.344,-0.896,-1.92,-0.384,-0.1904000000000001,-0.35488000000000036,0.5900799999999997,0.08991488000000009,0.26865858559999994,0.2137972736000001,Lie Down,0
269,0.192,0.352,1.344,-0.896,-0.256,0.448,-0.3017634408602152,0.04989247311827957,0.9562150537634413,0.04634200855590248,0.013751601341195538,0.02369182471962072,Lie Down,0
270,0.32,0.128,1.28,-0.352,-1.248,-0.256,0.04189690721649486,-0.8362886597938146,0.14218556701030927,0.00921306153682644,0.09656486512913169,0.15875101711127645,Lie Down,0
271,0.32,0.288,1.28,-0.864,-1.248,-0.256,-0.1996923076923078,-0.2947692307692311,0.6646153846153845,0.07830636686390534,0.21263110059171572,0.2062420828402366,Lie Down,0
272,0.224,0.288,1.248,-0.864,-0.288,0.576,-0.3431489361702129,0.01872340425531915,0.946382978723405,0.036328126754187486,0.008702029877772735,0.01375840651878678,Lie Down,0
273,0.48,0.352,1.216,-0.992,-1.312,-0.256,-0.04335483870967739,-0.6200430107526883,0.3193118279569894,0.08636053000346862,0.22008103040813964,0.1833946231934328,Lie Down,0
274,0.48,0.352,1.28,-0.992,-1.312,0,-0.21343396226415107,-0.11894339622641506,0.847094339622642,0.08535371733713046,0.12675873264506907,0.0723795571377714,Lie Down,0
275,0.096,-0.928,0.096,0.032,-0.992,0.032,0.048000000000000036,-0.9623999999999995,0.05720000000000004,0.0003328000000000004,9.66400000000001e-05,0.00022255999999999998,Raise Hand Then Put It Down,0
276,0.096,-0.928,0.096,0,-0.992,0.032,0.04560919540229889,-0.9633103448275852,0.05885057471264372,0.0005563070418813581,0.00011851288149028926,0.00037366732725591285,Raise Hand Then Put It Down,0
277,0.128,-0.736,0.096,-0.032,-0.992,0,0.038400000000000024,-0.9603047619047608,0.057295238095238135,0.0005344304761904762,0.0005557928344671201,0.00024761759637188194,Raise Hand Then Put It Down,0
278,0.128,-0.736,0.128,-0.032,-1.024,0,0.047142857142857174,-0.9605714285714264,0.05142857142857147,0.0007124081632653076,0.0005848163265306129,0.00039053061224489854,Raise Hand Then Put It Down,0
279,0.128,-0.928,0.096,-0.032,-0.992,0,0.052654545454545496,-0.9602909090909076,0.04945454545454549,0.0005694624793388422,8.369719008264444e-05,0.00034697520661156983,Raise Hand Then Put It Down,0
