id,max_x,max_y,max_z,min_x,min_y,min_z,mean_x,mean_y,mean_z,var_x,var_y,var_z,activity,isFall
125,1.7097000394636703,1.8704460272711583,4.627897407354033,-4.594865292517166,-4.936795417199002,-2.8536248118943597,-1.3307824670501474,-0.27242085465426297,0.029069786928619806,1.3863335156974033,1.4536098940570035,2.140647425950308,Fall with Wiggling Hands,1
126,1.165716145219571,1.9552068210960798,4.757955807385942,-5.582208344496038,-2.5419834367675844,-2.8421208228258763,-1.2541712191762084,-0.3317218436342779,0.11888053091169119,1.9070410719371313,1.1476864458296412,2.442627356973455,Fall with Wiggling Hands,1
127,0.8955115348479369,1.4434105660801646,5.506661181301833,-5.153649991577317,-3.376786570704192,-3.400207861449157,-1.4532477871270475,-0.3236122880888041,0.20046575522793808,1.9067185875938446,1.1283014021280975,2.7514044792390475,Fall with Wiggling Hands,1
128,0.6250235397957453,2.0175213979116817,4.965074484635405,-3.74083128248123,-2.5456596641954867,-3.2664272699114782,-1.210321374440009,-0.2823522998966956,0.08676722708238671,1.2750942689303473,0.9744363414735417,2.3108732582519473,Fall with Wiggling Hands,1
129,-0.448,0.672,3.552,-4.096,-2.016,-3.008,-1.2320000000000004,-0.37066666666666687,0.16,0.653056,0.22002488888888885,1.1807573333333334,Fall with Wiggling Hands,1
130,3.1903132921970387,1.4772370474170862,4.107813766077265,-3.8387032727672237,-3.032942817036993,-4.232156959493665,-1.1539258807593025,-0.8184341391835336,0.1797129177303519,2.2542383130481305,0.923291409080267,2.6006070165816615,Fall with Wiggling Hands,1
131,2.3064269985422094,1.522100578924193,4.77155498260813,-4.044565005820521,-3.918935620172171,-4.1283433817383655,-1.2195192794479155,-1.0870379624321511,0.2839729464025394,2.3346771872423115,1.4816845845316304,3.005755519688495,Fall with Wiggling Hands,1
132,2.4459014807190274,2.4067909995232015,4.917886128833186,-4.506646628173423,-3.0930950971584883,-3.1065740041207066,-1.225987370768284,-0.5492766414496211,0.1903579117499741,1.653723899897644,1.3943904520374457,2.9161705115778522,Fall with Wiggling Hands,1
133,2.8521147665914643,1.9147196708503145,4.42373895744732,-4.879710453610441,-3.8198513678931745,-4.165776122358356,-1.2219276706533109,-0.41170987279073284,0.537637548579642,2.5174452020538594,1.4063961926642623,3.3639230957386537,Fall with Wiggling Hands,1
134,1.9171223861016116,1.5399426647188277,5.572812204306961,-4.817788081619922,-3.0668076205818773,-4.277422903675906,-1.226774129137166,-0.8238797951898424,0.5239448317682762,1.960132237314117,1.099100388795699,3.339748070011989,Fall with Wiggling Hands,1
135,2.032033678607504,2.0278808648898394,4.214316408928963,-4.4792565905547805,-2.67550168101548,-4.126342614998529,-1.1047697447513338,-0.5621600156302146,0.27773270672010075,2.0153667089115266,1.4573011320412221,2.7584129892236575,Fall with Wiggling Hands,1
136,1.7399792238028342,2.0224961236572163,4.508059048495706,-5.055408396989909,-4.078075655447739,-4.102249192075313,-1.44520710699998,-0.7731428175320622,0.12047873656755533,1.6831207780680606,1.767897546273901,2.7540115654275943,Fall with Wiggling Hands,1
137,2.1436723632559986,1.7423501274778719,5.030662375851758,-4.7602548091018555,-2.9841691996419657,-3.726449524957765,-1.5036306452552648,-0.3565286514298642,0.3695040613708658,2.4504686418894615,0.9282117237963283,2.9058351110811658,Fall with Wiggling Hands,1
138,2.0275351729090865,1.8631883042120143,4.6211379141465745,-5.104381490296436,-2.9433825216769898,-3.763036477876919,-1.077543360087008,-0.5183977050435404,-0.00775787743571106,2.3935124473558425,1.2422721038365245,3.461523114494803,Fall with Wiggling Hands,1
139,1.3829479047907722,2.1030869067081652,4.45918395104819,-4.882662359572561,-3.0824907048390937,-3.947061298843094,-1.312044352985649,-0.49830243684928244,0.5009870398462217,2.2891512848815725,1.6620898667753043,2.8172081538685383,Fall with Wiggling Hands,1
140,2.016,0.736,3.552,-4.096,-2.496,-3.84,-1.2266666666666663,-0.6171428571428572,0.27352380952380956,1.3000248888888888,0.4615453605442175,1.9952494875283437,Fall with Wiggling Hands,1
141,1.3079597022880822,2.2746621692290327,4.333559806503516,-3.3877575161803373,-3.4344485195778147,-2.5803488017191434,-0.9430154623630858,-0.4262952470707236,0.07666071529688641,1.1824104370793072,1.6312762648521597,1.6503871722662258,Fall with Wiggling Hands,1
142,1.9041983862645777,2.728437762015942,2.8430599831154244,-3.8031626288108304,-4.182894066558031,-3.5009267739868823,-1.0354546506997162,-0.5364522874601916,0.12577281785389777,1.3877053371050745,1.7509747857568638,1.4233015364700339,Fall with Wiggling Hands,1
143,2.2910880422741573,1.8191329859709784,4.507031953297064,-3.6097180576379353,-3.5618841612518444,-2.1825065900028364,-0.9123078650999005,-0.4902013422757755,0.5316837162797025,1.5862863910002811,1.4903230555540259,1.7840529898537458,Fall with Wiggling Hands,1
144,1.111765432376111,2.8531802179687267,5.233207139116929,-3.7872240193951177,-2.9431224374423217,-3.1086577101881856,-1.0716068963537042,-0.28790824754694305,0.05101363237322153,1.1871960655196285,1.6638996505163048,1.865344152151827,Fall with Wiggling Hands,1
145,2.412028558685507,3.3359588233044493,2.6902946888019703,-4.024015500189259,-3.9360217451587927,-3.9241746537593567,-0.7642401645495593,-0.35696357211875873,0.2961895756971687,1.5311651390161298,1.9048659761908615,1.2994883777404422,Fall with Wiggling Hands,1
146,2.202270882973332,2.0351849356202267,6.199339319314654,-3.3828441679032863,-4.076498687091244,-2.636337140686644,-0.8282391756311094,-0.39934242118790936,0.2360963258234715,1.4850794827592735,1.4920338359883065,2.3702845188954873,Fall with Wiggling Hands,1
147,2.2854272792418895,3.969150483923044,4.861347641635118,-3.2998650871824733,-3.6196382902496262,-2.628399615786905,-1.0161831688018408,-0.32700217685745536,0.12026747550156046,1.1276881794037659,1.6634084443981307,1.4308688786835615,Fall with Wiggling Hands,1
148,1.819865027596748,2.4885842383549313,4.4200855004317035,-4.3245447587499966,-3.4186668203345545,-3.14798373761532,-0.8235406395195328,-0.6872467256098235,0.23785482840099498,1.686151459743242,1.5142900150075547,1.6256503164142486,Fall with Wiggling Hands,1
149,2.196206316198692,2.9529479255853315,4.389080073234142,-4.080475420744839,-5.391741306773049,-2.847844896711879,-1.1669740393606767,-0.5144725902339987,0.46352863759184254,1.6013258440882734,1.7955589972392914,1.706509335083527,Fall with Wiggling Hands,1
150,1.4960923798738834,2.4912832713539306,4.076503060041843,-4.293971471128423,-3.3549482267045123,-3.0870277793404557,-1.1891662344894744,-0.4673926295683284,-0.08106544134915668,1.8178200398788351,1.106688301707599,1.706184606983903,Fall with Wiggling Hands,1
151,1.248,2.304,4,-3.168,-3.392,-2.112,-1.0103703703703706,-0.4533333333333334,0.2192592592592593,0.48107527023319613,0.6880426666666666,0.6907603401920438,Fall with Wiggling Hands,1
152,2.62104731725658,2.1247844233984616,3.0193669442603577,-3.346377295139944,-4.281167600982969,-2.304394636796091,-0.8331562619727294,-0.4339543858046013,0.5297611981350466,1.65499825725568,1.6261164938844317,1.3479001111533628,Fall with Wiggling Hands,1
153,2.20601923379743,2.365913719728465,5.428483417833926,-4.091697863659728,-3.70018945967149,-2.749366283690268,-0.8406964898387798,-0.5419192960626783,0.28305958919793217,1.5113551806518433,1.633148297815649,2.0539825682323776,Fall with Wiggling Hands,1
154,1.6562723509439352,2.6378442215837623,4.781136879598657,-3.6616636882684706,-5.004886198313061,-1.7784293595142966,-0.9808733172020793,-0.4843428047176394,0.6573909325641583,1.8816707067580511,1.651453543329424,1.8565065776559815,Fall with Wiggling Hands,1
155,1.7754267366687204,2.314104692360218,4.821117030072071,-4.439393685265866,-3.370670239209063,-2.584899309990677,-0.8760284019094258,-0.6177548317030345,0.7471674858304715,1.898673965691833,1.8167597379344746,1.617525807219807,Fall with Wiggling Hands,1
156,2.381084131780192,1.9274992976313843,5.163658785777095,-5.226295632249365,-3.852502903186631,-2.513164512273447,-0.938146343292142,-0.5908889740875608,0.4594020349826595,1.6889210743151641,1.625470188114241,2.2547843999927104,Fall with Wiggling Hands,1
157,1.9281901741696177,1.6715702132408712,4.2098784870190435,-4.734815261193862,-3.6302679671143587,-2.4074040792167346,-1.076902020741665,-0.5483936668191447,0.2666440042420854,1.7615169918588303,1.5690579502106596,2.1813916504342323,Fall with Wiggling Hands,1
158,3.345530543002024,2.6588251577960653,4.187426183697012,-4.641920372967043,-3.7727401541878054,-1.842122706600064,-1.0433888875052157,-0.4841521719525587,0.44533427453546764,2.0415674521868317,1.6398422960530337,1.8116921056274407,Fall with Wiggling Hands,1
159,2.176447766731256,3.7090416635831454,3.1944985706346047,-5.757835229635144,-3.907767156271264,-3.2023882950427134,-1.1749679026707007,-0.2968275283076832,0.235359132299778,2.075822019495796,1.7394161408993403,1.798209933969339,Fall with Wiggling Hands,1
160,2.011500255723702,3.343182366136853,3.8813914339818605,-4.11153643582436,-4.426757955959082,-1.6280464159521182,-0.9460664827606604,-0.7790197937948696,0.6166405368320069,1.6015667227530173,2.024587341307422,1.6724114038476283,Fall with Wiggling Hands,1
161,2.1462289981777323,1.981383850685845,4.238899160980299,-4.059130671082495,-4.671315364323878,-2.778755807528535,-0.915640300209665,-0.4652362778721821,0.26536407255818656,1.5603223164674858,1.8777177235847087,2.0085664214412087,Fall with Wiggling Hands,1
162,1.248,2.304,4,-4.096,-3.392,-2.112,-1.0174814814814812,-0.5398518518518519,0.45392592592592607,0.7908078792866945,0.7752456076817564,0.9529675500685869,Fall with Wiggling Hands,1
163,0.608,0.8,0.576,-4.096,-1.6,-0.928,-1.0115555555555555,-0.42666666666666675,-0.03288888888888889,2.676353580246914,0.18363733333333335,0.15078320987654326,Jump,0
164,0.608,1.184,0.512,-4.096,-1.6,-0.864,-1.2604444444444445,-0.425777777777778,-0.09777777777777778,2.9012922469135796,0.48530883950617276,0.11263683950617281,Jump,0
165,0.544,1.184,0.928,-4.096,-1.824,-0.768,-1.1437037037037034,-0.28325925925925927,-0.04681481481481484,2.3842962085048005,0.6192320438957475,0.1181283731138546,Jump,0
166,0.992,1.152,4.064,-3.296,-1.088,-0.224,-0.1248627450980393,0.029490196078431376,0.981960784313725,0.2731572164552094,0.11986193617839312,0.40102611610918926,Lie Still on Bed,0
167,-0.16,0.064,1.056,-0.16,0.032,1.024,-0.1600000000000001,0.039593220338983076,1.0522033898305079,6.933347799794049e-33,0.00018532605573111193,0.00010707727664464238,Lie Still on Bed,0
168,-0.16,0.064,1.056,-0.16,0.032,1.024,-0.1600000000000001,0.03864150943396229,1.0511698113207542,6.933347799794049e-33,0.00016841865432538268,0.00013123531505873992,Lie Still on Bed,0
169,-0.16,0.064,1.056,-0.16,0.032,1.024,-0.1600000000000001,0.04697872340425535,1.0485106382978722,6.933347799794049e-33,0.00025495699411498416,0.00018356903576278885,Lie Still on Bed,0
170,-0.16,0.064,1.056,-0.16,0.032,1.024,-0.1600000000000001,0.05155555555555559,1.0494814814814808,6.933347799794049e-33,0.0002433580246913579,0.0001661015089163238,Lie Still on Bed,0
171,-0.128,0.096,1.056,-0.192,0.032,1.024,-0.1600000000000001,0.051744680851063866,1.049191489361702,4.357446808510639e-05,0.0002855518334087821,0.00017151652331371693,Lie Still on Bed,0
172,-0.128,0.096,1.056,-0.192,0.032,1.024,-0.1600000000000001,0.0521739130434783,1.048347826086956,4.452173913043479e-05,0.00028310018903591675,0.00018631379962192867,Lie Still on Bed,0
173,-0.16,0.064,1.056,-0.16,0.032,1.024,-0.1600000000000001,0.054933333333333376,1.0522666666666658,6.933347799794049e-33,0.00020792888888888892,0.00010552888888888884,Lie Still on Bed,0
174,-0.16,0.064,1.056,-0.16,0.032,1.024,-0.1600000000000001,0.05748148148148152,1.0506666666666664,6.933347799794049e-33,0.0001661015089163238,0.0001422222222222224,Lie Still on Bed,0
175,-0.128,0.064,1.056,-0.16,0,1.024,-0.1593962264150944,0.05192452830188683,1.048150943396226,1.8956212175151278e-05,0.0002792395870416516,0.0001895621217515134,Lie Still on Bed,0
176,-0.128,0.064,1.056,-0.16,0,1.024,-0.1593191489361703,0.04834042553191493,1.0485106382978722,2.1323675871435074e-05,0.00029945857854232674,0.00018356903576278885,Lie Still on Bed,0
177,-0.448,0.576,0.608,-1.088,-0.512,-0.448,-0.8869333333333331,-0.28160000000000013,0.02560000000000001,0.01194979555555556,0.017025706666666664,0.01490944,Throw Himself on Bed,0
178,0.704,0.576,1.952,-1.056,-0.512,-0.448,-0.6148571428571432,-0.24304761904761912,0.28419047619047627,0.1866379319727891,0.03155185487528343,0.22480224943310662,Throw Himself on Bed,0
179,0.96,-0.032,1.408,-1.28,-1.056,-0.032,-0.8487619047619052,-0.3337142857142859,0.1805714285714286,0.10421580045351474,0.020486965986394563,0.10365910204081631,Throw Himself on Bed,0
180,0.96,0.192,1.408,-1.28,-2.752,0.064,-0.403809523809524,-0.4822857142857145,0.6285714285714289,0.19811729705215425,0.17487934693877555,0.17753338775510205,Throw Himself on Bed,0
181,0.896,0,2.272,-1.44,-1.216,-0.352,-0.8319999999999996,-0.2746666666666668,0.10666666666666666,0.13397333333333336,0.02578062222222222,0.13170915555555554,Throw Himself on Bed,0
182,0.896,0,2.272,-1.44,-1.216,-0.352,-0.3760000000000002,-0.41226666666666695,0.5098666666666669,0.28916479999999983,0.06734819555555555,0.27326691555555555,Throw Himself on Bed,0
183,0.64,-0.128,1.248,-0.256,-1.184,-0.032,-0.05310638297872342,-0.5535319148936173,0.8095319148936169,0.039229073789044826,0.027143185151652358,0.06392003621548206,Throw Himself on Bed,0
184,-0.8,-0.288,0.32,-0.96,-0.576,-0.032,-0.8646666666666666,-0.3966666666666669,0.1640000000000001,0.0011302222222222223,0.0026768888888888897,0.005104,Lie Down,0
185,0.096,0.416,2.208,-1.184,-0.576,-0.576,-0.7733333333333337,-0.2613333333333334,0.14780952380952384,0.09337498412698413,0.05646222222222223,0.27301558276643995,Lie Down,0
186,1.024,0.416,2.208,-1.184,-0.672,-0.576,-0.3175384615384616,-0.24123076923076933,0.6443076923076927,0.23204809467455617,0.04798863905325443,0.4487888284023664,Lie Down,0
187,-0.736,0.352,0.608,-1.28,-0.512,-0.672,-0.9073333333333338,-0.2253333333333334,0.10133333333333339,0.008895555555555558,0.025214222222222225,0.037902222222222226,Lie Down,0
188,0.672,0.352,1.408,-1.28,-1.6,-0.672,-0.5182222222222225,-0.33244444444444454,0.17866666666666667,0.3510510617283951,0.15236424691358028,0.1321173333333333,Lie Down,0
189,-0.128,0,0.928,-1.376,-0.992,-0.096,-0.8442666666666665,-0.4256000000000002,0.19306666666666675,0.04403512888888889,0.03786410666666667,0.029216995555555555,Lie Down,0
190,0.48,1.12,1.952,-1.376,-0.992,0.032,-0.48000000000000026,-0.3100000000000001,0.46600000000000025,0.3360000000000001,0.08248133333333334,0.22681200000000004,Lie Down,0
191,0.48,1.12,1.952,-0.224,-0.928,0.16,0.13973333333333335,-0.21440000000000003,1.010133333333334,0.028363662222222214,0.1106705066666667,0.08114744888888889,Lie Down,0
192,0.96,2.112,1.152,-1.696,-1.376,-1.696,-0.5019259259259264,-0.10548148148148163,0.12029629629629633,0.44512992043895744,0.6063077311385461,0.2824319122085048,Raise Hand Then Put It Down,0
193,1.152,2.144,1.184,-1.696,-1.376,-1.696,-0.10074074074074067,0.20622222222222217,0.14577777777777778,0.6166910068587108,0.901410765432099,0.4831257283950616,Raise Hand Then Put It Down,0
194,1.248,2.368,1.824,-1.856,-1.504,-1.856,-0.4752592592592595,0.04088888888888884,0.13392592592592598,0.5503206364883401,0.6719494320987652,0.5071862167352537,Raise Hand Then Put It Down,0
195,1.248,2.592,1.824,-2.24,-2.176,-1.856,-0.35400000000000004,0.23933333333333326,0.2333333333333334,0.6645933333333333,1.1265275555555552,0.7498648888888891,Raise Hand Then Put It Down,0
196,0.448,2.624,1.408,-2.24,-2.176,-1.92,-0.7706666666666669,-0.08733333333333333,0.24666666666666667,0.2518115555555554,0.8722662222222226,0.395048888888889,Raise Hand Then Put It Down,0
197,0.448,2.624,1.408,-1.728,-1.28,-1.92,-0.7936000000000004,-0.19306666666666666,0.18026666666666671,0.19260757333333345,0.6058996622222227,0.3168585955555558,Raise Hand Then Put It Down,0
198,1.504,2.304,0.832,-1.408,-1.216,-1.856,-0.6737777777777785,-0.16711111111111113,0.12562962962962965,0.34161461728395065,0.3116246913580247,0.15590786282578875,Raise Hand Then Put It Down,0
