uid,x,y,z,timeStamp,time,activity,activityID,isFall
a0:e6:f8:00:00:c3,-0.512,-0.8,0.16,1521641175,2018-03-21 14:06:15,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.64,-0.544,0.544,1521641175,2018-03-21 14:06:15,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.64,-0.512,0.576,1521641175,2018-03-21 14:06:15,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.64,-0.512,0.576,1521641175,2018-03-21 14:06:15,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.64,-0.512,0.576,1521641175,2018-03-21 14:06:15,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.608,-0.544,0.576,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.608,-0.544,0.576,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.576,-0.576,0.576,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.576,-0.576,0.576,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.576,-0.576,0.576,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.576,-0.544,0.576,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.544,-0.64,0.608,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.544,-0.608,0.608,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c3,-0.544,-0.8,0.224,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c3,-0.544,-0.8,0.192,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c3,-0.544,-0.8,0.192,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c3,-0.448,-0.864,0.128,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c3,-0.384,-0.864,0.192,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c3,-0.288,-0.96,-0.032,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.512,-0.704,0.544,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.512,-0.768,0.576,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.608,-0.768,0.64,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.736,-0.512,0.192,1521641176,2018-03-21 14:06:16,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.992,-0.512,0.128,1521641177,2018-03-21 14:06:17,Run up stairs,48,0
a0:e6:f8:00:00:c2,-0.48,-0.16,0.288,1521641177,2018-03-21 14:06:17,Run up stairs,48,0
a0:e6:f8:00:00:c0,0.96,0.256,0.192,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.288,0.16,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.256,0.16,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.256,0.16,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.256,0.128,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.224,0.128,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.032,-0.96,-0.032,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.064,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.064,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.928,-0.064,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.064,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.928,-0.064,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.256,0.096,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.224,0.096,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.224,0.096,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.224,0.096,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.224,0.096,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.224,0.096,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.064,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.032,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.032,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.032,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.032,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.032,-0.96,0,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.224,0.128,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.224,0.128,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.224,0.16,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.224,0.128,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.256,0.16,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.256,0.128,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.064,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.96,-0.064,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.032,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.064,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.96,-0.064,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.256,0.16,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.256,0.16,1521641209,2018-03-21 14:06:49,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.256,0.128,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.256,0.128,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.256,0.128,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.288,0.096,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.928,-0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.96,-0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.96,-0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.96,-0.064,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.96,-0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.96,-0.064,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.256,0.096,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.256,0.096,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.256,0.128,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.256,0.128,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.288,0.128,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.288,0.128,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.928,-0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.064,-0.928,-0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.064,-0.96,-0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.96,0,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.064,-0.96,0,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.96,0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.288,0.096,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.32,0.096,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.352,0.096,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.352,0.096,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.352,0.096,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.352,0.064,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.096,-0.992,0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.96,0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.96,0.064,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-0.96,0.096,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.064,-0.928,0.064,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.096,-0.928,0,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.056,0.416,0.064,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.32,0.064,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.32,0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.256,0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.224,0,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.96,0.224,0.032,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.064,-0.928,0,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.064,-0.928,-0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.064,-0.864,-0.032,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.064,-0.928,0.032,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.224,-1.12,0.16,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.16,-1.088,0.352,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.96,0.096,0,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.928,0.096,0.096,1521641210,2018-03-21 14:06:50,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.024,0.128,0.064,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.024,0.16,0.192,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.056,0.224,0.288,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.664,0.64,0.448,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.128,-0.992,0.192,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-1.12,0,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.192,-1.344,-0.224,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.128,-1.504,0.064,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.16,-1.376,0.064,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.096,-0.992,0.288,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.344,0.448,-0.032,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.96,0.32,-0.064,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.608,0.256,0,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.48,0.096,-0.032,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.352,0,-0.096,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.352,-0.032,-0.096,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.128,-0.48,0.48,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.384,0.256,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.096,-0.992,-0.032,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.416,-1.344,-0.096,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.288,-1.408,0.128,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.32,-1.312,1.088,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.192,-2.592,0.448,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,1.056,-0.384,0.64,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.512,-0.768,0.672,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.416,-0.16,0.416,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.288,0.032,0.256,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.032,0.416,-0.352,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.384,0,-0.096,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.992,0.384,0.32,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.888,1.024,0.576,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.728,1.408,0.672,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.216,1.152,0.704,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.704,1.024,0.544,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.256,0.448,-0.384,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.16,-1.92,1.728,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.672,-1.152,0.864,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.48,0.544,-0.096,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.416,-1.76,1.056,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.128,-1.76,0.352,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.352,0.768,0.448,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.064,0.384,0.224,1521641211,2018-03-21 14:06:51,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.32,0.192,0.064,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.704,0.032,-0.064,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.544,0.256,0.032,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.064,0.96,0.384,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,-1.6,0.16,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.384,-1.6,0,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.608,-1.024,0.32,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.384,-0.576,0.8,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.096,0.768,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.096,-0.224,0.224,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.344,2.304,0.64,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.728,2.336,0.608,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.44,1.44,0.416,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.376,0.928,0.192,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.248,0.64,0.032,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.896,0.352,-0.032,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.32,-0.768,-0.096,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.448,-1.824,0.512,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.256,-1.216,0.448,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.32,-2.368,0.416,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.576,-1.44,0.992,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.608,-0.256,0.928,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.64,0.128,-0.128,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.448,-0.16,-0.288,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.416,-0.224,-0.288,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.576,0.032,-0.192,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.96,0.736,0.288,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.664,1.216,0.608,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.288,-0.448,0.32,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.032,0.032,0,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,0.544,-0.256,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.288,0.16,-0.32,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.224,-1.664,1.408,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.608,-0.896,0.8,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.504,1.76,0.704,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.832,1.28,0.608,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.448,0.992,0.576,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.192,0.736,0.48,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.032,0.352,0.16,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.512,0.064,0.128,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,0,-0.288,0.096,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.288,-1.632,0.64,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.128,-1.664,0.288,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.192,-1.472,0.224,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.48,-1.472,-0.128,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.672,-1.248,0.192,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.672,-0.032,0.096,1521641212,2018-03-21 14:06:52,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.32,0.384,0.128,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.256,1.792,0.928,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.856,2.4,0.96,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.152,1.824,0.512,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.12,1.088,0.384,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.16,-1.088,1.056,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.576,-1.44,0.896,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.064,-0.704,0.16,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.352,-1.28,0.64,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.288,-1.472,0.128,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.16,-1.568,0.096,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.992,0.768,0.256,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.672,0.384,0,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.416,0.096,-0.16,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.384,-0.16,-0.288,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.416,-0.128,-0.256,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.576,0.064,-0.128,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.992,0.512,0.384,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.824,1.472,0.768,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.472,1.728,0.8,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.704,1.056,0.608,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.352,0.896,0.576,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.096,0.704,0.448,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.064,-1.28,0.128,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.256,-0.704,0.448,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.192,-0.384,0.896,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.448,-0.352,0.256,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.384,-0.448,0.128,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.544,-2.24,0.64,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.16,0.352,0.192,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.512,0.064,0.096,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.512,0.16,0.096,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,-0.16,0.704,0.384,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c0,0.416,2.112,1.088,1521641214,2018-03-21 14:06:54,Run up stairs,49,0
a0:e6:f8:00:00:c0,1.728,2.656,0.928,1521641214,2018-03-21 14:06:54,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.128,-1.344,0.224,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.256,-2.752,0.96,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.704,-1.408,0.448,1521641213,2018-03-21 14:06:53,Run up stairs,49,0
a0:e6:f8:00:00:c1,0.64,-0.32,0.576,1521641214,2018-03-21 14:06:54,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.064,0.032,-0.16,1521641214,2018-03-21 14:06:54,Run up stairs,49,0
a0:e6:f8:00:00:c1,-0.064,0.864,-0.48,1521641214,2018-03-21 14:06:54,Run up stairs,49,0
