id,max_x,max_y,max_z,min_x,min_y,min_z,mean_x,mean_y,mean_z,var_x,var_y,var_z,activity,isFall,timestamp,duration
142,1.536,0.544,2.016,-0.224,-4.096,-0.32,0.234769231,-0.887384615,0.202769231,0.069860639,0.760206391,0.209104947,Jump,0,1521642344,4.999000311
143,1.536,0.544,2.016,-0.224,-4.096,-0.448,0.244419048,-0.837485714,0.218209524,0.101310148,1.204642516,0.17633828,Jump,0,1521642347,4.994000196
144,1.504,0.48,2.176,-0.16,-4.096,-0.448,0.210863158,-0.867368421,0.198736842,0.100836939,1.067018212,0.162910741,Jump,0,1521642349,4.994000196
145,1.504,0.48,2.176,-0.288,-4.096,-0.32,0.218790698,-1.025488372,0.209488372,0.112398538,1.069887273,0.18400225,Jump,0,1521642352,4.97300005
146,1.664,0.32,1.664,-0.288,-4.096,-0.416,0.2288,-1.0716,0.1448,0.13417216,1.14037744,0.14302656,Jump,0,1521642354,4.993000269
147,1.664,0.352,1.632,-0.256,-4.096,-0.672,0.185411765,-1.033411765,0.076705882,0.117957536,0.990209772,0.12899809,Jump,0,1521642357,4.035000086
148,0.032,0.288,1.152,-0.128,-0.32,0.928,-0.035826087,-0.177391304,1.013913043,0.002244839,0.024830064,0.001178253,Sitting Still,0,1521642413,4.980000019
149,0.032,0.288,1.152,-0.192,-0.32,0.928,-0.098285714,-0.078571429,1.028857143,0.002499918,0.012231102,0.00084498,Sitting Still,0,1521642415,4.970000267
150,-0.096,-0.064,1.056,-0.192,-0.096,0.992,-0.131310345,-0.067310345,1.029517241,0.000147938,9.50E-05,0.000216732,Sitting Still,0,1521642418,4.950000048
151,-0.128,-0.064,1.056,-0.16,-0.096,0.992,-0.12937931,-0.067862069,1.028965517,4.22E-05,0.000108671,0.000187206,Sitting Still,0,1521642420,4.970000029
152,-0.032,-0.064,1.056,-0.16,-0.096,0.992,-0.128,-0.068881356,1.029966102,0.000104136,0.000132376,0.000190033,Sitting Still,0,1521642423,4.929000139
153,-0.032,-0.064,1.056,-0.16,-0.096,0.992,-0.128271186,-0.069966102,1.032135593,0.000130096,0.000155321,0.000228863,Sitting Still,0,1521642425,4.979000092
154,-0.096,-0.064,1.056,-0.16,-0.096,0.992,-0.129142857,-0.070857143,1.031142857,5.36E-05,0.000172408,0.000214122,Sitting Still,0,1521642428,4.989000082
155,-0.128,-0.064,1.056,-0.16,-0.096,0.992,-0.129441441,-0.072936937,1.029189189,4.40E-05,0.000206113,0.000157577,Sitting Still,0,1521642430,4.989000082
